ID	implicit_class	extra_implicit_class
939870214669381632	irony	
629872233205215232	stereotypical	
285783919817809920	white_grievance	
682294888403202049	white_grievance	
842746742491643904	white_grievance	
615759936627150853	incitement	
621429766898458624	white_grievance	
221346181035462657	stereotypical	
926124055773765634	irony	
833507964640190465	white_grievance	
923937139787624448	white_grievance	
313998480773373952	white_grievance	
730079990700593154	white_grievance	
595207329580064768	stereotypical	
917582493938847745	white_grievance	
553228552926031873	incitement	
916500341813891072	white_grievance	
924277990439182337	white_grievance	
532747542698549248	incitement	
865920611679436801	stereotypical	
937122682189074432	white_grievance	
910829041648881664	irony	
895340222954721280	white_grievance	
601946888624013312	white_grievance	
892772222653403138	white_grievance	
651048033254137857	stereotypical	
865530922417782785	incitement	
821540804418215938	incitement	
892859685778448389	stereotypical	
846178561429975042	incitement	
760649783094632448	inferiority	
536423213807710208	incitement	
755119744538345473	white_grievance	
721378768690909185	white_grievance	
888491676267757568	stereotypical	
727184052730617856	inferiority	
277057058677854208	incitement	
587356201039462400	stereotypical	
945414736266399744	white_grievance	
585591119884464128	white_grievance	
520664845235273728	stereotypical	
630023027934150656	other	
837549091877900289	irony	
556735232162820096	irony	
826841150841614337	incitement	
915680854957060096	white_grievance	
934842177548464128	incitement	
877276508364181505	incitement	
900652010172817409	irony	
937433237525118976	white_grievance	
269296255430189057	white_grievance	
827167336662781955	stereotypical	
636658027026886656	incitement	
933496899629404160	white_grievance	
907793198331940864	white_grievance	
926581592801374208	white_grievance	
711557911483260928	inferiority	
771119980905627648	irony	
843072923162365952	white_grievance	
871432330556067840	stereotypical	
688753595987177473	incitement	
690060488982577152	white_grievance	
654911222366646272	stereotypical	
789069857736232960	white_grievance	
845356009677897728	white_grievance	
790756050748055554	white_grievance	
845027114457837568	stereotypical	
897956289048977408	irony	
929859561850392576	inferiority	
341257806697091072	white_grievance	
862131877745836033	white_grievance	
638524752978513920	incitement	
798152810940362752	incitement	
802376936588775425	stereotypical	
555413266508177409	incitement	
558401798210605057	stereotypical	
880144131787550720	incitement	
680285973276528640	stereotypical	
927612105624350722	incitement	
597870587210399744	incitement	
915685133142958080	white_grievance	
807335827030376448	white_grievance	
605181814366306304	white_grievance	
659095094650245120	stereotypical	
656518721070985216	incitement	
556893825218531328	white_grievance	
761995252370669568	stereotypical	
900814058194165760	white_grievance	
909495569806176257	incitement	
915685603638947840	white_grievance	
677620389875474433	white_grievance	
937161782484926464	inferiority	
156040711496667136	stereotypical	
483852414156406784	white_grievance	
937096298007793666	stereotypical	
916435081685762048	white_grievance	
725541834626228227	incitement	
921154303615569920	white_grievance	
553957902151852032	incitement	
568170941802360832	white_grievance	
761328114366550017	incitement	
901302837736386560	white_grievance	
831273327834517504	inferiority	
934473672198377473	stereotypical	
534557612079980544	white_grievance	
923634284367196160	white_grievance	
783015942666260480	white_grievance	
759399828950544384	inferiority	
692278226354343937	white_grievance	
861667084203421696	white_grievance	
662915099745652736	incitement	
840643944929095680	inferiority	
888867415232192513	stereotypical	
573680441024200705	white_grievance	
852317209712099328	white_grievance	
113087800538173443	white_grievance	
925464487028592640	white_grievance	
774699815657582592	white_grievance	
946218363293806593	incitement	
896474995508916224	white_grievance	
809769166093873152	stereotypical	
926626491516907521	white_grievance	
889476192146870274	white_grievance	
107482674729455616	white_grievance	
903777429315047425	white_grievance	
456222924601425920	stereotypical	
897091432082796544	white_grievance	
478964572435787777	stereotypical	
919046573409136641	white_grievance	
449544960417615872	incitement	
439900228531924992	incitement	
789533290185101312	white_grievance	
742611697613996033	white_grievance	
162579887813697536	inferiority	
903475908564066305	white_grievance	
942773062302359553	white_grievance	
433007516197597184	inferiority	
846187786910810112	white_grievance	
244852632194269184	white_grievance	
691185956725080064	white_grievance	
852258927240658944	white_grievance	
912352408164028417	white_grievance	
465016051218907137	stereotypical	
831167567435800576	incitement	
796503919841214468	white_grievance	
557189489697632256	inferiority	
865423641831325698	white_grievance	
917852441156227073	incitement	
638125328150491136	white_grievance	
916014469360128001	inferiority	
136071776882016256	stereotypical	
897676738272079873	stereotypical	
751589004907192321	white_grievance	
909517468535623680	white_grievance	
324230652453089281	incitement	
286648237073506304	white_grievance	
568569713514532864	white_grievance	
613514410666119172	stereotypical	
923223453171376129	white_grievance	
371168509562077184	incitement	
861253439413735424	white_grievance	
816716371098824704	white_grievance	
571069117509160960	stereotypical	
924448920146776064	other	
894024581819670528	white_grievance	
725567014341746688	inferiority	
410771355542368257	stereotypical	
343725951680659457	stereotypical	
941266095255801856	incitement	
939757415976677376	white_grievance	
850163009049681920	white_grievance	
900437652356431872	white_grievance	
424861502571831296	incitement	
778806532670566400	incitement	
775026456908828673	stereotypical	
831895318929104897	white_grievance	
635185953158492161	white_grievance	
667452088289501184	stereotypical	
812796769293758464	stereotypical	
844308085548224512	incitement	
697632848149348352	stereotypical	
697613710685155328	stereotypical	
167062352976560128	white_grievance	
289132057915961348	stereotypical	
845308697828081665	stereotypical	
330780384910524417	stereotypical	
945821954333921280	white_grievance	
216984037414289409	white_grievance	
728645539592429568	incitement	
315553393169035265	incitement	
903025140258271234	stereotypical	
270243295001735169	stereotypical	
179969982883573760	stereotypical	
831314127490600960	stereotypical	
465275237316063232	white_grievance	
941699598904684544	stereotypical	
881551706483326976	stereotypical	
903477343208972288	stereotypical	
865045800195424256	incitement	
273126200245891072	stereotypical	
864507131646455809	incitement	
846308887733121024	stereotypical	
888825541956173827	stereotypical	
858776263057649664	stereotypical	
259410219229143040	white_grievance	
613757322603708416	white_grievance	
466220911675179008	incitement	
914620018880651264	stereotypical	
657954970616991744	white_grievance	
945371186413953024	inferiority	
916001962952294401	threatening	
870243698491088896	irony	
514431947032911874	stereotypical	
669959838244425729	irony	
812177174530703362	white_grievance	
739156813052944384	other	
645557686629740545	other	
911905703979347968	stereotypical	
549221770520428544	stereotypical	
376122461449764864	incitement	
837272474312196097	white_grievance	
821393695094079489	incitement	
645370268811141120	white_grievance	
918950147853307904	stereotypical	
904781275709530118	stereotypical	
894253650574532609	white_grievance	
897130235707129857	white_grievance	
685727493429444609	stereotypical	
854016745488736256	white_grievance	
930778329963290629	white_grievance	
383912358717837312	incitement	
596029017570058240	inferiority	
621439251134193665	incitement	
371305059214053376	stereotypical	
349192530262372353	incitement	
587739951002849281	incitement	
364804010970071040	stereotypical	
555247927023509504	inferiority	
899309168552800256	incitement	
836698776848891904	white_grievance	
889292857609256961	incitement	
717434692685996032	white_grievance	
819218518273064961	white_grievance	
763128594390327296	stereotypical	
670257945595150336	stereotypical	
640374153766285313	stereotypical	
637646317364252672	incitement	
929788257017237504	stereotypical	
656118403191721986	incitement	
916277594517057536	inferiority	
817149744007049216	white_grievance	
832037332786089984	incitement	
834142802351108096	incitement	
877487141504376832	white_grievance	
713371357426266112	stereotypical	
919885480023470080	stereotypical	
573327908770582528	stereotypical	
855396745827766272	white_grievance	
894273179207712768	stereotypical	
926186304206966787	stereotypical	
655784771025543168	inferiority	
915959845173395456	stereotypical	
892929738955730949	incitement	
857391449649930240	incitement	
931581821472649216	incitement	
33031634957639681	white_grievance	
924393531267076096	white_grievance	
772997379767214080	stereotypical	
551455992693948416	stereotypical	
835492610382970881	stereotypical	
483307080091054080	stereotypical	
438026153865908224	stereotypical	
901016139219816449	stereotypical	
894056264967311360	incitement	
777386111450615808	other	
868633716565958656	stereotypical	
306929675408650240	incitement	
903099876723965952	stereotypical	
867965210744586240	stereotypical	
942777318413668354	white_grievance	
913493331501600769	white_grievance	
919674930937122831	stereotypical	
384109618655657984	irony	
873516468306145281	incitement	
901098422911893506	stereotypical	
927826906501844992	white_grievance	
837304728178438144	white_grievance	
932609694786564097	incitement	
735580824893001728	stereotypical	
727221444896116736	stereotypical	
691092913791500288	white_grievance	
644663533834252292	other	
718613292336472064	incitement	
901600506019278850	stereotypical	
724294055862132737	white_grievance	
871498156692750338	white_grievance	
809218625081110528	incitement	
896773264151912448	inferiority	
897142341114384384	other	
936368204011552768	stereotypical	
598311820223520769	irony	
843263873335484416	stereotypical	
774389853416984577	incitement	
753224743126462465	stereotypical	
893184663518314496	incitement	
937151586190741504	incitement	
674067825070374912	irony	
900246215878725632	white_grievance	
472068168458838016	white_grievance	
815929857532133376	white_grievance	
905512416141864962	white_grievance	
908859034219843584	other	
823194357612347392	incitement	
871092114066690049	stereotypical	
928455353452261376	stereotypical	
626449024074301440	white_grievance	
873438843059523584	white_grievance	
840989609433669632	white_grievance	
825415754866683904	incitement	
811895857624870912	irony	
915785026461106176	incitement	
946402785548845056	inferiority	
939508356330508288	stereotypical	
898317530892165120	white_grievance	
897162102942703616	incitement	
892855872145281024	incitement	
766042744443826176	incitement	
903848802221670400	incitement	
903379370907230212	inferiority	
940592458966106113	stereotypical	
884027050427895812	irony	
349222884364914688	incitement	
830266987716734977	incitement	
942770330497703936	white_grievance	
824688141995020288	stereotypical	
784166848912887808	white_grievance	
912292701680263169	stereotypical	
482953178305294337	stereotypical	
280731927948959744	white_grievance	
458800246756102145	irony	
883005023289876480	white_grievance	
849301494071517184	stereotypical	
724247000586264577	other	
897442179823669250	white_grievance	
901492770984079360	stereotypical	
901425832966578176	white_grievance	
914512568013737984	inferiority	
649619593300938752	incitement	
905215945030991873	incitement	
898258699621289984	white_grievance	
543863805789233152	incitement	
607709960550514688	stereotypical	
430493895672086528	stereotypical	
614535809887137792	white_grievance	
646411872762265600	white_grievance	
900368137874309121	stereotypical	
935491956603543553	white_grievance	
383287510001938432	stereotypical	
753639616490696704	incitement	
86239409279729664	incitement	
922623452661477377	incitement	
769145242792685569	incitement	
862007987283652613	inferiority	
751530153906475008	incitement	
898964725345558529	other	
695300978581442560	incitement	
666671805025927168	inferiority	
927579468977147904	incitement	
220892892670070784	stereotypical	
626132742003118080	stereotypical	
905848453368033280	inferiority	
694357536183455745	stereotypical	
913085953308229633	incitement	
677985078094483459	incitement	
724199279921754112	white_grievance	
900884967420555265	white_grievance	
807581464858480640	white_grievance	
638126997277794304	white_grievance	
751469522280931329	white_grievance	
613132343201660929	stereotypical	
859801882646261760	incitement	
943159802607357953	white_grievance	
831532715824574465	stereotypical	
925892081087844353	white_grievance	
814160410274209793	white_grievance	
762393730036985856	incitement	
814164493571866628	stereotypical	
939595563854712834	stereotypical	
665369814647439360	white_grievance	
930236154108153862	white_grievance	
729773469089472512	white_grievance	
855207746337157121	stereotypical	
647765732290244608	incitement	
457897605599465474	incitement	
525738549555896320	stereotypical	
899310031195316224	stereotypical	
836445367755407360	incitement	
351273107010502656	stereotypical	
889298159071092739	white_grievance	
853706165842313216	incitement	
664490587450642433	stereotypical	
568972917196791809	stereotypical	
719021722620440578	irony	
287683813386104835	inferiority	
895052885758791682	white_grievance	
750456681281105920	incitement	
557185332794236928	stereotypical	
930957374290120704	stereotypical	
747590454699405312	incitement	
838284679992209408	stereotypical	
936686249234100225	incitement	
692092097516580864	stereotypical	
824766289189154818	stereotypical	
926991927274364929	white_grievance	
939749939571253248	inferiority	
770007459448647684	white_grievance	
882684654742110208	stereotypical	
913278337811755008	incitement	
349978322266107904	stereotypical	
751883677659959296	inferiority	
914650715569745921	inferiority	
902149524474474496	incitement	
591520225436270592	stereotypical	
701121042710835200	white_grievance	
287002954140090368	inferiority	
562051821775384576	stereotypical	
946016113804173312	white_grievance	
849686113924952064	incitement	
657645352904953857	incitement	
901074848083922944	inferiority	
301563521966145537	white_grievance	
607626988791013376	white_grievance	
915547287283224576	white_grievance	
731948574599090176	stereotypical	
876653509503930368	incitement	
555276119851532288	white_grievance	
919179006431330304	inferiority	
342003427842330625	incitement	
474180154197946368	stereotypical	
687667552458289152	stereotypical	
929503145721516032	inferiority	
879020482112180227	incitement	
324566407729790976	inferiority	
854478987959119872	incitement	
639102783828983808	white_grievance	
661461787015954432	stereotypical	
837273651804319744	stereotypical	
574432827200004098	white_grievance	
945724586892574720	white_grievance	
848153626841407489	stereotypical	
899834567573610497	white_grievance	
846803119103234049	white_grievance	
933723776218550272	stereotypical	
684829303805218821	white_grievance	
894637901295824896	incitement	
750318177721065472	incitement	
364940424127197184	incitement	
901256226482393089	white_grievance	
927274576282902529	stereotypical	
778311709668864000	stereotypical	
746755130972844033	stereotypical	
899005357334384641	stereotypical	
933157054491000832	stereotypical	
570696530736361473	stereotypical	
878704228587507712	inferiority	
896399329317007365	white_grievance	
920437112545136640	stereotypical	
899281429917466624	incitement	
896435734055329792	incitement	
941821777520443392	white_grievance	
932781852590530562	white_grievance	
285570530793373696	stereotypical	
656614390515396608	stereotypical	
897369034467024898	white_grievance	
848666353007419392	white_grievance	
915409518288191488	white_grievance	
506580597792182272	white_grievance	
731856340977618944	white_grievance	
926411963562852352	white_grievance	
847184083692212226	white_grievance	
868713945242017792	incitement	
916548687479955456	incitement	
908032450793684992	incitement	
921075848299638784	incitement	
632713695429312512	white_grievance	
896406698662875137	incitement	
229219655967965184	incitement	
665947172249169921	incitement	
675050767305334784	incitement	
803883246085754880	incitement	
897853527984394241	white_grievance	
834248844229505024	stereotypical	
847901506351374343	inferiority	
847174210850078720	incitement	
485500795391967232	stereotypical	
892844483934650369	incitement	
636699496597057536	white_grievance	
915086667345620994	incitement	
316312120541208577	stereotypical	
905436665698820096	white_grievance	
922573466640859136	white_grievance	
403989884051800064	white_grievance	
877241048111697924	incitement	
903005638040494080	inferiority	
10566920002	stereotypical	
895391793218498561	stereotypical	
897143774073298944	white_grievance	
881930191278403584	white_grievance	
863436912136245251	white_grievance	
848565216019226624	incitement	
768633866475016192	white_grievance	
756184507602964482	incitement	
586250993769324544	stereotypical	
924693133627080704	stereotypical	
257839792224616448	incitement	
690400087491661824	incitement	
746768783973330944	white_grievance	
156449274027188224	white_grievance	
901219142426079236	white_grievance	
576833332782100480	white_grievance	
813590092317130752	white_grievance	
892708279146729472	white_grievance	
901914228306542592	stereotypical	
921750152372805632	white_grievance	
896537481146925057	incitement	
904117395047948288	white_grievance	
927298802637303808	inferiority	
213705758460755968	stereotypical	
251371908573065216	incitement	
942941241926447104	white_grievance	
90219498363305984	incitement	
247450790980120576	white_grievance	
91188842614358017	stereotypical	
897924273599328256	white_grievance	
272485187521241089	stereotypical	
275801670355652609	white_grievance	
528661429642362880	stereotypical	
902157226177122305	white_grievance	
902326484374781952	inferiority	
899014500963233795	white_grievance	
659052199830405120	white_grievance	
916417285245603841	white_grievance	
865733055595421696	white_grievance	
945261746545192960	white_grievance	
899035366501609472	white_grievance	
395258341296852992	incitement	
830082074996518914	stereotypical	
929755310650163200	irony	
745177800823320576	inferiority	
932338521821429760	threatening	
340455615266705408	white_grievance	
924440242534281216	white_grievance	
669614289263685632	white_grievance	
282524009533411328	stereotypical	
898627317223665664	white_grievance	
861289419315261441	white_grievance	
911282139706007553	white_grievance	
877576264827142144	white_grievance	
595294162343321600	white_grievance	
779840211941466112	white_grievance	
803765000506441728	irony	
754700507654950914	white_grievance	
898898712176467968	white_grievance	
645824541650894848	white_grievance	
921022457129197570	inferiority	
749301152911466496	white_grievance	
939810621767471104	stereotypical	
901122700701188096	stereotypical	
945420820452724736	white_grievance	
904182686155063296	incitement	
919281555247267841	white_grievance	
722684283601727488	incitement	
842609469251043329	incitement	
895648068246351876	stereotypical	
393019619427893248	stereotypical	
924462989314592768	white_grievance	
925733092630958080	stereotypical	
902968402888798209	white_grievance	
935200955569553408	white_grievance	
892864693496197121	irony	
900200282956627969	stereotypical	
900743245273198592	incitement	
913470541570428928	white_grievance	
627672640828870656	incitement	
897568047296335876	white_grievance	
712292632253370368	incitement	
898319665675423744	white_grievance	
855215730211639296	stereotypical	
713799034683711488	stereotypical	
904166738836594688	inferiority	
725909842838179840	white_grievance	
550719733255766016	incitement	
904944363071033344	incitement	
921612027549962242	incitement	
931630736985153536	stereotypical	
896957229252751361	white_grievance	
911869758584352768	incitement	
923257752167878658	white_grievance	
861831595988324352	incitement	
193467734917517312	incitement	
918656662247845888	white_grievance	
836010715613818881	incitement	
892086899212464128	white_grievance	
841322789428703232	inferiority	
909781468288770048	irony	
615634286889304064	inferiority	
942894276731592705	white_grievance	
750831875787075584	white_grievance	
900238671756046337	white_grievance	
505900816331702272	white_grievance	
898574370418946048	white_grievance	
938860988404830208	white_grievance	
535101716468101120	incitement	
761522210209161216	stereotypical	
853628552620756993	white_grievance	
588437967313731584	incitement	
807322228056555520	incitement	
923956468268838912	inferiority	
691630939844300802	white_grievance	
766335807280078848	inferiority	
821042218395910146	stereotypical	
411184431370493952	white_grievance	
926889324326645760	incitement	
330099453228896256	stereotypical	
863760770328399873	incitement	
769992955247624192	white_grievance	
898207233913311232	incitement	
726138012313227264	white_grievance	
726128316084838400	white_grievance	
549810416738893825	white_grievance	
703032835964276736	incitement	
725332263089655808	white_grievance	
900473169668001793	white_grievance	
905424110238519296	white_grievance	
724673449403265024	incitement	
316875685224398848	white_grievance	
871198851490762752	stereotypical	
801289655736041472	incitement	
800775002035519488	white_grievance	
924652386806845441	white_grievance	
874254383394979842	white_grievance	
946159262291582976	white_grievance	
753938442661335040	stereotypical	
926983996533243904	stereotypical	
894038360238510080	white_grievance	
737768961467506689	incitement	
927294057881235456	incitement	
892744337070608390	white_grievance	
926157147238469633	white_grievance	
280776757605453824	stereotypical	
732247848150925312	incitement	
895764032518598656	incitement	
923394284920827904	white_grievance	
689502052561526784	white_grievance	
899111664540405760	white_grievance	
931155823585316864	incitement	
788415432134799360	white_grievance	
423236893447168002	incitement	
671156108317368321	incitement	
859390399399571456	inferiority	
279013740404432896	white_grievance	
888163830269915140	inferiority	
402955064261627904	incitement	
644213342916079616	white_grievance	
544973941454807042	incitement	
518492175701512192	white_grievance	
567800287454367744	stereotypical	
791723132004564992	stereotypical	
924657829113466880	white_grievance	
533809871066374145	white_grievance	
907407747276210177	incitement	
460532724428963842	incitement	
904116738119278592	white_grievance	
867449568417509380	stereotypical	
908082651256500224	other	
836960008906522624	stereotypical	
825413453691109376	irony	
277269961301442560	inferiority	
925725858651762695	white_grievance	
879394338480017410	stereotypical	
688968057922785280	white_grievance	
906354452646346753	incitement	
902242839530151941	white_grievance	
836776004404281348	inferiority	
912483921329311746	inferiority	
929345993094647808	white_grievance	
905289566894116866	other	
833089435579277313	white_grievance	
657401469902000128	stereotypical	
826305913044635648	white_grievance	
203164994026749953	stereotypical	
750840864780513280	white_grievance	
899698464208035842	white_grievance	
484385072112750592	stereotypical	
342156473889079296	stereotypical	
674617070668136448	stereotypical	
692041128355467265	stereotypical	
905889099021778944	stereotypical	
873933055722958849	stereotypical	
810099368036601856	incitement	
621430307040980992	white_grievance	
741736693770932224	stereotypical	
745108928162201601	incitement	
760696113896751104	white_grievance	
228207550145900544	incitement	
584203938309787650	incitement	
920179583948746752	white_grievance	
589957895413833729	stereotypical	
899459581314822144	stereotypical	
655974029887598592	white_grievance	
884774161226366977	stereotypical	
906625453573771265	incitement	
660289170254884864	incitement	
709598269756809217	other	
909087005472169984	incitement	
873711354254905346	white_grievance	
889291337140404224	irony	
901320970669096960	white_grievance	
891366090500169731	other	
917574080412430336	stereotypical	
717059425115250688	incitement	
514263632184885249	stereotypical	
918082305591250944	white_grievance	
808792933122052097	white_grievance	
874221490216030208	stereotypical	
774041959090442240	incitement	
710333793714962432	white_grievance	
546684980198666241	stereotypical	
914986873474269185	white_grievance	
909704100916449280	irony	
900122669470887936	white_grievance	
934804390988472320	white_grievance	
926557456733523973	inferiority	
507931480228913152	inferiority	
732432345601441793	stereotypical	
737477347440525312	white_grievance	
925834530442874881	incitement	
912685079431991298	stereotypical	
864826148676657152	white_grievance	
864493497558089732	white_grievance	
935612227901624328	stereotypical	
686810303691096068	inferiority	
904373576270262272	incitement	
465564358001819648	incitement	
914823662871699456	white_grievance	
858065610793566209	incitement	
645700665377882112	incitement	
930373452346802177	inferiority	
849952767133315072	inferiority	
902298943840595968	incitement	
228700241736646657	stereotypical	
845355796594671617	white_grievance	
896936715771940865	white_grievance	
801186753881264130	stereotypical	
925511442220158976	incitement	
601928148213628928	incitement	
723408517147697153	incitement	
841192802889342976	inferiority	
636894589819994112	white_grievance	
830266286139535360	incitement	
827617955471093764	white_grievance	
898220191116558337	stereotypical	
478551211843399681	incitement	
534494292157693952	stereotypical	
923616864063901696	incitement	
811644830744875009	white_grievance	
681359969044697088	other	
789500754293817345	white_grievance	
780979114174013440	incitement	
643943976190394368	white_grievance	
829539739212595201	white_grievance	
699935505970954240	stereotypical	
864175608233897984	inferiority	
896971143084556289	white_grievance	
911003783345385473	stereotypical	
916634796905975808	stereotypical	
896502386088435712	white_grievance	
915673106638876677	incitement	
863778124835586048	stereotypical	
685152902147641344	inferiority	
469846259293884416	stereotypical	
596080596016758785	irony	
505900431374319616	white_grievance	
800890078159474688	irony	
885639110962098181	irony	
877015786317119488	incitement	
636698659602722817	white_grievance	
531578068692111361	stereotypical	
747689856537661440	incitement	
862043933752393728	other	
673614352277241856	stereotypical	
916152999269060613	white_grievance	
699750297560879104	incitement	
823392562639572992	incitement	
284949328194314240	stereotypical	
909923856374222848	inferiority	
721327977829699584	stereotypical	
741651269408940032	stereotypical	
519298557711360000	white_grievance	
902758171793608704	incitement	
734010376011026432	incitement	
897938258214043652	other	
888892435799126017	incitement	
922918768036126720	irony	
896003443931848705	incitement	
808866873492127744	white_grievance	
931606766374346752	white_grievance	
470190657513226241	white_grievance	
900281555557470213	incitement	
758709609351647234	incitement	
939862405240238080	white_grievance	
728705199452327936	incitement	
794129453777645568	stereotypical	
566289983636770816	white_grievance	
704950686761525248	incitement	
552171138256994304	incitement	
501163100130017280	incitement	
910943550090625024	white_grievance	
526098701568053248	incitement	
782619933893009408	white_grievance	
777175884704976896	incitement	
859413929344327680	incitement	
841367513304834048	incitement	
917803943765274625	incitement	
887657718793764864	incitement	
902623435678814208	white_grievance	
762301677407916033	incitement	
800483680032530432	incitement	
898382866366603265	incitement	
716872694617272320	white_grievance	
668773184297136128	white_grievance	
520015219834503168	white_grievance	
918927636490993664	incitement	
886404506610573313	stereotypical	
937157272463118336	incitement	
693878466458968064	incitement	
662268425549443077	incitement	
342709065757110273	incitement	
746356063927033856	white_grievance	
938395083954622464	irony	
769137096418287617	incitement	
284813799867969536	inferiority	
671903782058504193	incitement	
691189898351611905	white_grievance	
924431931344871424	incitement	
889475223858401281	incitement	
814966574939602945	incitement	
900525209878491137	incitement	
909171836440674304	incitement	
887026144888934400	incitement	
867090187096031234	white_grievance	
847646936899264512	stereotypical	
822438909510610946	stereotypical	
930476723858296833	white_grievance	
685127387361718273	stereotypical	
901568900932009987	incitement	
862437834610941953	incitement	
854898380325007360	stereotypical	
138383641465192448	incitement	
840285949221326848	stereotypical	
886868033226117120	incitement	
817910041567199233	irony	
919258918404198403	incitement	
854311472733843457	stereotypical	
925760894851780608	stereotypical	
924373053341143040	white_grievance	
907810801565794304	white_grievance	
529890083919245312	threatening	
878749402189500416	incitement	
511969602079707136	stereotypical	
916150355460845574	white_grievance	
589159106579169280	white_grievance	
37871098334953473	stereotypical	
822004432460193792	white_grievance	
896078170826227716	white_grievance	
690644605080068096	incitement	
847662734053261314	white_grievance	
663256614040936448	stereotypical	
708800221115977728	white_grievance	
498576302539284480	incitement	
874043359177969666	inferiority	
946552838162976769	white_grievance	
627264066403184640	threatening	
332885217163485185	white_grievance	
240503710738960384	white_grievance	
489777488403259394	stereotypical	
947477555266830337	inferiority	
754406841241612288	stereotypical	
732431852011544577	stereotypical	
913466134409576448	white_grievance	
739178844725317632	stereotypical	
836702086335184898	stereotypical	
841449421825019905	white_grievance	
902230752657539072	incitement	
800534322264637444	stereotypical	
899714831132930048	white_grievance	
819638326147825664	white_grievance	
710931221086347264	incitement	
280870057591054337	white_grievance	
466570686342111233	white_grievance	
818183395838554112	white_grievance	
896385293384921089	incitement	
885117102809649153	incitement	
918994915383590918	incitement	
404349321812140032	stereotypical	
726949382109671424	stereotypical	
525737926379196417	inferiority	
571161617028796416	white_grievance	
519534831634751488	stereotypical	
782695641545863168	white_grievance	
932365718351474688	white_grievance	
521789709635575808	white_grievance	
944661313241960448	white_grievance	
265083366754357249	incitement	
942908421824794624	stereotypical	
879924908481970177	incitement	
546501836304556033	threatening	
508206379329273856	stereotypical	
888776347878920193	stereotypical	
455333965918781440	incitement	
853388664210116609	irony	
341311789444759553	stereotypical	
633078889057652736	inferiority	
918977684322975744	stereotypical	
852704413630296065	stereotypical	
173881834818633728	incitement	
923902681512628224	white_grievance	
891721109204332545	stereotypical	
850977368395186176	white_grievance	
505924119104221184	white_grievance	
569896417977696259	stereotypical	
881964125470941185	stereotypical	
703280928760573952	white_grievance	
903824808567300096	white_grievance	
417406338671865856	stereotypical	
723347033445158912	white_grievance	
902198230171123713	irony	
751457462604034048	incitement	
843863142710956032	stereotypical	
917675268243783680	white_grievance	
873894352711548930	incitement	
829678607060475905	stereotypical	
540982642380783616	stereotypical	
767044138072023040	white_grievance	
856874537664876546	incitement	
655088876713869312	incitement	
849719337728577538	white_grievance	
656884427381846016	stereotypical	
770298882697887744	white_grievance	
930383231156981761	white_grievance	
925803477300858880	incitement	
534095025479880704	stereotypical	
938172717681070087	white_grievance	
864187671786119168	inferiority	
601092041985171459	white_grievance	
695723979416408064	white_grievance	
775757942998069248	inferiority	
693833848094867456	stereotypical	
887861364999376896	stereotypical	
939548096492654592	incitement	
106824616961507329	stereotypical	
917034961357688833	white_grievance	
859132856190341126	stereotypical	
924393007201349633	stereotypical	
766333730742996993	threatening	
915740971559776258	stereotypical	
888863796948865025	stereotypical	
745834690075066371	incitement	
750337769520582657	stereotypical	
885986070386679808	incitement	
842186970218418176	stereotypical	
922796746497019904	white_grievance	
889858555490304001	stereotypical	
879148936639856641	stereotypical	
922997401937362944	incitement	
715332558771380226	incitement	
913775259542679553	inferiority	
476137680275640320	white_grievance	
937418185590132736	incitement	
928266472798879745	incitement	
919137126561800192	stereotypical	
460313181689085952	incitement	
591884362947276800	inferiority	
908330916778450944	incitement	
880270149219225600	stereotypical	
930225658193592320	incitement	
824564434710310912	stereotypical	
523924571108683776	incitement	
544301301484773376	stereotypical	
883813971630804992	white_grievance	
522405147818094593	stereotypical	
900958512489963520	inferiority	
897996994932686848	incitement	
387802299823034368	white_grievance	
898487560573407232	white_grievance	
672817227675013120	stereotypical	
719284210607923200	white_grievance	
923614866354655232	inferiority	
946959524329639936	inferiority	
925755850513199104	stereotypical	
277665743661846528	threatening	
583376936535109633	stereotypical	
903344025142472704	incitement	
917156784170704896	white_grievance	
631266534342590464	stereotypical	
593152122268422144	white_grievance	
668190992319778816	stereotypical	
726579011380514816	stereotypical	
835876203189841920	white_grievance	
899392351948472321	white_grievance	
898010453925703680	white_grievance	
865424542440636416	stereotypical	
517674956382277632	white_grievance	
357981729505546241	white_grievance	
842624862711566337	white_grievance	
884187630770024449	white_grievance	
905141554305802240	white_grievance	
893654071395090432	white_grievance	
893689933197713408	incitement	
938845155897085952	stereotypical	
914679672176349184	stereotypical	
853378372629663745	stereotypical	
568219353448988672	incitement	
420254571290583040	stereotypical	
763612309768048641	incitement	
180940098605555712	white_grievance	
922681988259119105	white_grievance	
883088113664503808	inferiority	
910557502214955009	white_grievance	
709009470303522820	stereotypical	
889554303035342849	stereotypical	
847914305370673152	incitement	
460486471204741122	stereotypical	
930717574119038976	incitement	
900237829489401856	white_grievance	
940313579634544641	irony	
846935468058980352	stereotypical	
877697361392226304	white_grievance	
923622029776920576	irony	
914936589490540544	inferiority	
941185190474539008	white_grievance	
639607634211966976	white_grievance	
867188498385838081	stereotypical	
880891596647972864	stereotypical	
898196819410341888	incitement	
572778104063696896	stereotypical	
930820627182653441	stereotypical	
352582689842413568	stereotypical	
849243258022760448	white_grievance	
844574630065008640	white_grievance	
789344709512617984	stereotypical	
743489168039358465	stereotypical	
839676930647433216	irony	
934761695620280321	stereotypical	
923638469880139776	incitement	
